50000,1
150000,0
250000,0
350000,0
450000,0
550000,0
650000,0
750000,0
850000,0
950000,0
1050000,1
1150000,1
1250000,0
1350000,0
1450000,0
1550000,0
1650000,0
1750000,0
1850000,0
1950000,0
2050000,0
2150000,0
2250000,0
2350000,0
2450000,0
2550000,0
2650000,0
2750000,0
2850000,0
2950000,0
3050000,0
